time_s,mcu_tick_ms,adc,target,integral,error,kp,ki,output_x100,duty
130.04702425003052,129525,2064,2048,893,-16,0.01,0.002,5163,52
130.1570222377777,129635,2068,2048,891,-20,0.01,0.002,5158,52
130.2662467956543,129745,2073,2048,888,-25,0.01,0.002,5153,52
130.37666058540344,129855,2084,2048,885,-36,0.01,0.002,5141,51
130.48665857315063,129965,2078,2048,882,-30,0.01,0.002,5146,51
130.59667658805847,130075,2063,2048,880,-15,0.01,0.002,5161,52
130.70667457580566,130185,2068,2048,878,-20,0.01,0.002,5156,52
130.81667232513428,130295,2069,2048,876,-21,0.01,0.002,5154,52
130.92667031288147,130405,2083,2048,872,-35,0.01,0.002,5140,51
131.03666830062866,130515,2061,2048,871,-13,0.01,0.002,5161,52
131.14666628837585,130625,2087,2048,867,-39,0.01,0.002,5135,51
131.25666427612305,130735,2057,2048,866,-9,0.01,0.002,5164,52
131.36666417121887,130845,2068,2048,864,-20,0.01,0.002,5153,52
131.47666025161743,130955,2085,2048,861,-37,0.01,0.002,5135,51
131.58767223358154,131065,2080,2048,857,-32,0.01,0.002,5140,51
131.69775438308716,131175,2079,2048,854,-31,0.01,0.002,5140,51
131.80775237083435,131285,2064,2048,853,-16,0.01,0.002,5155,52
131.91751885414124,131395,2065,2048,851,-17,0.01,0.002,5153,52
132.0273633003235,131505,2060,2048,850,-12,0.01,0.002,5158,52
132.13736128807068,131615,2087,2048,846,-39,0.01,0.002,5130,51
132.24735927581787,131725,2075,2048,843,-27,0.01,0.002,5142,51
132.35740494728088,131835,2080,2048,840,-32,0.01,0.002,5136,51
132.4674026966095,131945,2080,2048,837,-32,0.01,0.002,5135,51
132.5774006843567,132055,2077,2048,834,-29,0.01,0.002,5138,51
132.68739867210388,132165,2060,2048,833,-12,0.01,0.002,5155,52
132.79739665985107,132275,2065,2048,831,-17,0.01,0.002,5149,51
132.90781211853027,132385,2085,2048,827,-37,0.01,0.002,5129,51
133.01782822608948,132495,2075,2048,825,-27,0.01,0.002,5138,51
133.12798810005188,132605,2060,2048,823,-12,0.01,0.002,5153,52
133.23798513412476,132715,2063,2048,822,-15,0.01,0.002,5149,51
133.34749579429626,132825,2064,2048,820,-16,0.01,0.002,5148,51
133.45749378204346,132935,2090,2048,816,-42,0.01,0.002,5121,51
133.5676736831665,133045,2071,2048,814,-23,0.01,0.002,5140,51
133.67811036109924,133155,2080,2048,811,-32,0.01,0.002,5130,51
133.78810858726501,133265,2054,2048,810,-6,0.01,0.002,5156,52
133.8981065750122,133375,2069,2048,808,-21,0.01,0.002,5141,51
134.00810432434082,133485,2060,2048,807,-12,0.01,0.002,5149,51
134.118102312088,133595,2084,2048,803,-36,0.01,0.002,5125,51
134.2281002998352,133705,2070,2048,801,-22,0.01,0.002,5138,51
134.3380992412567,133815,2060,2048,800,-12,0.01,0.002,5148,51
134.44842052459717,133925,2065,2048,798,-17,0.01,0.002,5143,51
134.55843043327332,134035,2059,2048,797,-11,0.01,0.002,5148,51
134.66846823692322,134145,2064,2048,795,-16,0.01,0.002,5143,51
134.7784662246704,134255,2060,2048,794,-12,0.01,0.002,5147,51
134.8884675502777,134365,2064,2048,793,-16,0.01,0.002,5143,51
134.99849772453308,134475,2061,2048,791,-13,0.01,0.002,5145,51
135.1086823940277,134585,2064,2048,790,-16,0.01,0.002,5142,51
135.21889543533325,134695,2080,2048,786,-32,0.01,0.002,5125,51
135.32907700538635,134805,2076,2048,784,-28,0.01,0.002,5129,51
135.43907475471497,134915,2055,2048,783,-7,0.01,0.002,5150,51
135.54907274246216,135025,2064,2048,781,-16,0.01,0.002,5140,51
135.65907073020935,135135,2061,2048,780,-13,0.01,0.002,5143,51
135.76915979385376,135245,2061,2048,779,-13,0.01,0.002,5143,51
135.87915802001953,135355,2080,2048,776,-32,0.01,0.002,5123,51
135.98921966552734,135465,2069,2048,773,-21,0.01,0.002,5134,51
136.0992181301117,135575,2055,2048,773,-7,0.01,0.002,5148,51
136.2092158794403,135685,2063,2048,771,-15,0.01,0.002,5139,51
136.31921434402466,135795,2062,2048,770,-14,0.01,0.002,5140,51
136.4292118549347,135905,2062,2048,768,-14,0.01,0.002,5140,51
136.53920984268188,136015,2059,2048,767,-11,0.01,0.002,5143,51
136.64920783042908,136125,2061,2048,766,-13,0.01,0.002,5140,51
136.7594804763794,136235,2061,2048,765,-13,0.01,0.002,5140,51
136.86880135536194,136345,2060,2048,764,-12,0.01,0.002,5141,51
136.97964453697205,136455,2060,2048,762,-12,0.01,0.002,5141,51
137.08964276313782,136565,2081,2048,759,-33,0.01,0.002,5119,51
137.1996865272522,136675,2056,2048,758,-8,0.01,0.002,5144,51
137.3096845149994,136785,2079,2048,755,-31,0.01,0.002,5120,51
137.41970705986023,136895,2054,2048,755,-6,0.01,0.002,5145,51
137.52921962738037,137005,2063,2048,753,-15,0.01,0.002,5136,51
137.63921737670898,137115,2079,2048,750,-31,0.01,0.002,5119,51
137.74921536445618,137225,2073,2048,747,-25,0.01,0.002,5125,51
137.85921335220337,137335,2052,2048,747,-4,0.01,0.002,5146,51
137.96928215026855,137445,2063,2048,746,-15,0.01,0.002,5134,51
138.07927918434143,137555,2055,2048,745,-7,0.01,0.002,5142,51
138.18927717208862,137665,2059,2048,744,-11,0.01,0.002,5138,51
138.29927587509155,137775,2079,2048,741,-31,0.01,0.002,5117,51
138.4095642566681,137885,2051,2048,740,-3,0.01,0.002,5145,51
138.51998209953308,137995,2064,2048,739,-16,0.01,0.002,5132,51
138.63000655174255,138105,2057,2048,738,-9,0.01,0.002,5139,51
138.73995757102966,138215,2060,2048,737,-12,0.01,0.002,5135,51
138.84995579719543,138325,2059,2048,736,-11,0.01,0.002,5136,51
138.95986342430115,138435,2062,2048,734,-14,0.01,0.002,5133,51
139.06987977027893,138545,2060,2048,733,-12,0.01,0.002,5135,51
139.17978930473328,138655,2075,2048,730,-27,0.01,0.002,5119,51
139.28987407684326,138765,2052,2048,730,-4,0.01,0.002,5142,51
139.39987230300903,138875,2080,2048,727,-32,0.01,0.002,5113,51
139.50987100601196,138985,2067,2048,725,-19,0.01,0.002,5126,51
139.61986875534058,139095,2056,2048,724,-8,0.01,0.002,5137,51
139.7298662662506,139205,2060,2048,723,-12,0.01,0.002,5133,51
139.84053683280945,139315,2056,2048,722,-8,0.01,0.002,5136,51
139.95056653022766,139425,2061,2048,721,-13,0.01,0.002,5131,51
140.06073212623596,139535,2057,2048,720,-9,0.01,0.002,5135,51
140.1709086894989,139645,2078,2048,717,-30,0.01,0.002,5113,51
140.28024315834045,139755,2048,2048,717,0,0.01,0.002,5143,51
140.3892810344696,139864,2060,2048,716,-12,0.01,0.002,5131,51
140.49930930137634,139974,2056,2048,715,-8,0.01,0.002,5135,51
140.60930728912354,140084,2059,2048,714,-11,0.01,0.002,5132,51
140.71930503845215,140194,2076,2048,711,-28,0.01,0.002,5114,51
140.82952237129211,140304,2048,2048,711,0,0.01,0.002,5142,51
140.93821120262146,140413,2061,2048,710,-13,0.01,0.002,5129,51
141.04887652397156,140523,2055,2048,709,-7,0.01,0.002,5135,51
141.15859842300415,140633,2075,2048,706,-27,0.01,0.002,5114,51
141.2685523033142,140743,2049,2048,706,-1,0.01,0.002,5140,51
141.37925744056702,140853,2060,2048,705,-12,0.01,0.002,5129,51
141.4886336326599,140963,2056,2048,704,-8,0.01,0.002,5133,51
141.59888553619385,141073,2055,2048,703,-7,0.01,0.002,5134,51
141.70859575271606,141183,2057,2048,702,-9,0.01,0.002,5132,51
141.81859278678894,141293,2074,2048,700,-26,0.01,0.002,5114,51
141.9286048412323,141403,2067,2048,698,-19,0.01,0.002,5121,51
142.0386040210724,141513,2050,2048,698,-2,0.01,0.002,5138,51
142.14913749694824,141623,2060,2048,697,-12,0.01,0.002,5127,51
142.25913524627686,141733,2057,2048,696,-9,0.01,0.002,5130,51
142.3691327571869,141843,2056,2048,695,-8,0.01,0.002,5131,51
142.47913122177124,141953,2056,2048,694,-8,0.01,0.002,5131,51
142.58956813812256,142063,2057,2048,693,-9,0.01,0.002,5130,51
142.6995677947998,142173,2056,2048,692,-8,0.01,0.002,5131,51
142.8095986843109,142283,2056,2048,692,-8,0.01,0.002,5130,51
142.91960906982422,142393,2075,2048,689,-27,0.01,0.002,5111,51
143.02960658073425,142503,2049,2048,689,-1,0.01,0.002,5137,51
143.13960528373718,142613,2059,2048,688,-11,0.01,0.002,5127,51
143.24984192848206,142723,2057,2048,687,-9,0.01,0.002,5128,51
143.3592233657837,142833,2077,2048,684,-29,0.01,0.002,5108,51
143.4692406654358,142943,2047,2048,684,1,0.01,0.002,5138,51
143.5782401561737,143052,2061,2048,683,-13,0.01,0.002,5124,51
143.68835043907166,143162,2073,2048,680,-25,0.01,0.002,5111,51
143.79834842681885,143272,2048,2048,680,0,0.01,0.002,5136,51
143.90776467323303,143381,2058,2048,679,-10,0.01,0.002,5126,51
144.0177881717682,143491,2057,2048,678,-9,0.01,0.002,5127,51
144.12778520584106,143601,2077,2048,675,-29,0.01,0.002,5106,51
144.23799896240234,143711,2068,2048,673,-20,0.01,0.002,5115,51
144.3480143547058,143821,2049,2048,673,-1,0.01,0.002,5134,51
144.45747661590576,143931,2058,2048,672,-10,0.01,0.002,5125,51
144.56822037696838,144041,2055,2048,672,-7,0.01,0.002,5127,51
144.67821788787842,144151,2058,2048,671,-10,0.01,0.002,5124,51
144.7883265018463,144261,2051,2048,670,-3,0.01,0.002,5131,51
144.89815139770508,144371,2075,2048,668,-27,0.01,0.002,5107,51
145.00815510749817,144481,2049,2048,667,-1,0.01,0.002,5133,51
145.11815285682678,144591,2057,2048,667,-9,0.01,0.002,5124,51
145.22815108299255,144701,2053,2048,666,-5,0.01,0.002,5128,51
145.33822989463806,144811,2057,2048,665,-9,0.01,0.002,5124,51
145.44822812080383,144921,2073,2048,663,-25,0.01,0.002,5108,51
145.55845165252686,145031,2048,2048,663,0,0.01,0.002,5133,51
145.6674497127533,145140,2056,2048,662,-8,0.01,0.002,5124,51
145.77695512771606,145250,2052,2048,661,-4,0.01,0.002,5128,51
145.88695287704468,145360,2054,2048,661,-6,0.01,0.002,5126,51
145.99780321121216,145470,2057,2048,660,-9,0.01,0.002,5123,51
146.1078007221222,145580,2054,2048,659,-6,0.01,0.002,5126,51
146.21785974502563,145690,2075,2048,657,-27,0.01,0.002,5104,51
146.3268609046936,145800,2045,2048,657,3,0.01,0.002,5134,51
146.43713283538818,145909,2076,2048,654,-28,0.01,0.002,5103,51
146.54652333259583,146019,2063,2048,653,-15,0.01,0.002,5116,51
146.65702486038208,146129,2053,2048,652,-5,0.01,0.002,5126,51
146.76667165756226,146239,2056,2048,651,-8,0.01,0.002,5122,51
146.87718105316162,146349,2052,2048,651,-4,0.01,0.002,5126,51
146.98717832565308,146459,2057,2048,650,-9,0.01,0.002,5121,51
147.0971758365631,146569,2051,2048,650,-3,0.01,0.002,5127,51
147.20717453956604,146679,2055,2048,649,-7,0.01,0.002,5123,51
147.31720852851868,146789,2053,2048,649,-5,0.01,0.002,5125,51
147.42720651626587,146899,2071,2048,646,-23,0.01,0.002,5106,51
147.5372052192688,147009,2048,2048,646,0,0.01,0.002,5129,51
147.6462025642395,147118,2076,2048,643,-28,0.01,0.002,5101,51
147.75620079040527,147228,2046,2048,644,2,0.01,0.002,5131,51
147.86521244049072,147337,2075,2048,641,-27,0.01,0.002,5101,51
147.97521042823792,147447,2044,2048,641,4,0.01,0.002,5132,51
148.08456921577454,147556,2058,2048,640,-10,0.01,0.002,5118,51
148.19394707679749,147666,2052,2048,640,-4,0.01,0.002,5124,51
148.30396461486816,147776,2051,2048,640,-3,0.01,0.002,5125,51
148.41396236419678,147886,2057,2048,639,-9,0.01,0.002,5119,51
148.5239908695221,147996,2052,2048,638,-4,0.01,0.002,5124,51
148.6339888572693,148106,2053,2048,638,-5,0.01,0.002,5123,51
148.74398684501648,148216,2053,2048,637,-5,0.01,0.002,5123,51
148.8539855480194,148326,2053,2048,637,-5,0.01,0.002,5122,51
148.96488451957703,148436,2053,2048,636,-5,0.01,0.002,5122,51
149.0738821029663,148546,2052,2048,636,-4,0.01,0.002,5123,51
149.18438601493835,148656,2052,2048,636,-4,0.01,0.002,5123,51
149.29456996917725,148766,2053,2048,635,-5,0.01,0.002,5122,51
149.40456819534302,148876,2053,2048,635,-5,0.01,0.002,5122,51
149.5145664215088,148986,2054,2048,634,-6,0.01,0.002,5121,51
149.62462186813354,149096,2053,2048,633,-5,0.01,0.002,5122,51
149.7349853515625,149206,2051,2048,633,-3,0.01,0.002,5124,51
149.84439778327942,149316,2052,2048,633,-4,0.01,0.002,5123,51
149.95468592643738,149426,2050,2048,633,-2,0.01,0.002,5125,51
150.06462144851685,149536,2053,2048,632,-5,0.01,0.002,5122,51
150.1746199131012,149646,2052,2048,632,-4,0.01,0.002,5122,51
150.28459787368774,149756,2053,2048,631,-5,0.01,0.002,5121,51
150.39462089538574,149866,2051,2048,631,-3,0.01,0.002,5123,51
150.50446486473083,149976,2054,2048,630,-6,0.01,0.002,5120,51
150.61446261405945,150086,2053,2048,630,-5,0.01,0.002,5121,51
150.72446179389954,150196,2052,2048,629,-4,0.01,0.002,5122,51
150.83530569076538,150306,2052,2048,629,-4,0.01,0.002,5122,51
150.94530367851257,150416,2052,2048,629,-4,0.01,0.002,5122,51
151.05537843704224,150526,2054,2048,628,-6,0.01,0.002,5120,51
151.16537404060364,150636,2053,2048,627,-5,0.01,0.002,5121,51
151.2748417854309,150746,2053,2048,627,-5,0.01,0.002,5120,51
151.3854410648346,150856,2070,2048,625,-22,0.01,0.002,5103,51
151.49529457092285,150966,2044,2048,625,4,0.01,0.002,5129,51
151.6042914390564,151075,2056,2048,624,-8,0.01,0.002,5117,51
151.71428990364075,151185,2054,2048,624,-6,0.01,0.002,5119,51
151.82428741455078,151295,2053,2048,623,-5,0.01,0.002,5120,51
151.93428540229797,151405,2054,2048,623,-6,0.01,0.002,5119,51
152.04443454742432,151515,2053,2048,622,-5,0.01,0.002,5120,51
152.15415287017822,151625,2054,2048,622,-6,0.01,0.002,5118,51
152.264164686203,151735,2053,2048,621,-5,0.01,0.002,5119,51
152.37438321113586,151845,2054,2048,620,-6,0.01,0.002,5118,51
152.48438000679016,151955,2056,2048,620,-8,0.01,0.002,5116,51
152.59440970420837,152065,2053,2048,619,-5,0.01,0.002,5119,51
152.704407453537,152175,2052,2048,619,-4,0.01,0.002,5120,51
152.81440567970276,152285,2052,2048,618,-4,0.01,0.002,5120,51
152.92462396621704,152395,2053,2048,618,-5,0.01,0.002,5119,51
153.03480982780457,152505,2076,2048,615,-28,0.01,0.002,5095,51
153.14480662345886,152615,2045,2048,615,3,0.01,0.002,5126,51
153.25380444526672,152724,2076,2048,613,-28,0.01,0.002,5095,51
153.36383771896362,152834,2061,2048,611,-13,0.01,0.002,5109,51
153.47383546829224,152944,2050,2048,611,-2,0.01,0.002,5120,51
153.58413410186768,153054,2054,2048,610,-6,0.01,0.002,5116,51
153.69363927841187,153164,2074,2048,608,-26,0.01,0.002,5096,51
153.80421662330627,153274,2044,2048,608,4,0.01,0.002,5126,51
153.9132149219513,153383,2060,2048,607,-12,0.01,0.002,5110,51
154.02340388298035,153493,2067,2048,605,-19,0.01,0.002,5102,51
154.1334011554718,153603,2043,2048,606,5,0.01,0.002,5126,51
154.24239897727966,153712,2074,2048,603,-26,0.01,0.002,5095,51
154.3523964881897,153822,2042,2048,604,6,0.01,0.002,5127,51
154.46139550209045,153931,2056,2048,603,-8,0.01,0.002,5113,51
154.57160115242004,154041,2049,2048,603,-1,0.01,0.002,5120,51
154.680992603302,154151,2052,2048,602,-4,0.01,0.002,5117,51
154.79104089736938,154261,2052,2048,602,-4,0.01,0.002,5116,51
154.9016056060791,154371,2052,2048,602,-4,0.01,0.002,5116,51
155.01111555099487,154481,2070,2048,599,-22,0.01,0.002,5098,51
155.1216230392456,154591,2044,2048,600,4,0.01,0.002,5124,51
155.23063802719116,154700,2072,2048,597,-24,0.01,0.002,5096,51
155.34067583084106,154810,2047,2048,597,1,0.01,0.002,5121,51
155.44918251037598,154919,2052,2048,597,-4,0.01,0.002,5116,51
155.55918049812317,155029,2052,2048,597,-4,0.01,0.002,5115,51
155.66917824745178,155139,2052,2048,596,-4,0.01,0.002,5115,51
155.77917623519897,155249,2054,2048,596,-6,0.01,0.002,5113,51
155.88917422294617,155359,2048,2048,596,0,0.01,0.002,5119,51
155.99852347373962,155468,2052,2048,595,-4,0.01,0.002,5115,51
156.10852241516113,155578,2052,2048,595,-4,0.01,0.002,5115,51
156.21880459785461,155688,2053,2048,594,-5,0.01,0.002,5114,51
156.32892274856567,155798,2049,2048,594,-1,0.01,0.002,5118,51
156.4389841556549,155908,2052,2048,594,-4,0.01,0.002,5115,51
156.54898190498352,156018,2047,2048,594,1,0.01,0.002,5120,51
156.65798020362854,156127,2054,2048,593,-6,0.01,0.002,5113,51
156.76799201965332,156237,2066,2048,592,-18,0.01,0.002,5100,51
156.8779900074005,156347,2044,2048,592,4,0.01,0.002,5122,51
156.98698806762695,156456,2052,2048,592,-4,0.01,0.002,5114,51
157.09698605537415,156566,2049,2048,591,-1,0.01,0.002,5117,51
157.20698404312134,156676,2054,2048,591,-6,0.01,0.002,5112,51
157.31698560714722,156786,2048,2048,591,0,0.01,0.002,5118,51
157.4259798526764,156895,2051,2048,591,-3,0.01,0.002,5115,51
157.535977602005,157005,2052,2048,590,-4,0.01,0.002,5114,51
157.64670538902283,157115,2049,2048,590,-1,0.01,0.002,5117,51
157.7559142112732,157225,2052,2048,590,-4,0.01,0.002,5114,51
157.8667528629303,157335,2050,2048,589,-2,0.01,0.002,5116,51
157.97641491889954,157445,2052,2048,589,-4,0.01,0.002,5114,51
158.0866219997406,157555,2049,2048,589,-1,0.01,0.002,5117,51
158.19663333892822,157665,2052,2048,589,-4,0.01,0.002,5114,51
158.30667209625244,157775,2049,2048,588,-1,0.01,0.002,5117,51
158.41666984558105,157885,2071,2048,586,-23,0.01,0.002,5094,51
158.52666926383972,157995,2041,2048,587,7,0.01,0.002,5124,51
158.6356658935547,158104,2070,2048,585,-22,0.01,0.002,5095,51
158.74590611457825,158214,2044,2048,585,4,0.01,0.002,5121,51
158.85494089126587,158323,2067,2048,583,-19,0.01,0.002,5098,51
158.9649624824524,158433,2045,2048,583,3,0.01,0.002,5120,51
159.07396030426025,158542,2053,2048,583,-5,0.01,0.002,5112,51
159.1839575767517,158652,2049,2048,583,-1,0.01,0.002,5116,51
159.29398345947266,158762,2052,2048,582,-4,0.01,0.002,5113,51
159.40425157546997,158872,2049,2048,582,-1,0.01,0.002,5116,51
159.51362204551697,158982,2052,2048,582,-4,0.01,0.002,5112,51
159.62358283996582,159092,2049,2048,582,-1,0.01,0.002,5115,51
159.7336027622223,159202,2054,2048,581,-6,0.01,0.002,5110,51
159.84410786628723,159312,2048,2048,581,0,0.01,0.002,5116,51
159.95310592651367,159421,2052,2048,581,-4,0.01,0.002,5112,51
160.06310391426086,159531,2048,2048,581,0,0.01,0.002,5116,51
160.17210268974304,159640,2053,2048,580,-5,0.01,0.002,5111,51
160.2820999622345,159750,2048,2048,580,0,0.01,0.002,5116,51
160.39112758636475,159859,2052,2048,580,-4,0.01,0.002,5112,51
160.50112581253052,159969,2048,2048,580,0,0.01,0.002,5116,51
160.6101655960083,160078,2053,2048,579,-5,0.01,0.002,5111,51
160.72016382217407,160188,2047,2048,580,1,0.01,0.002,5117,51
160.82916164398193,160297,2072,2048,577,-24,0.01,0.002,5092,51
160.93915963172913,160407,2041,2048,578,7,0.01,0.002,5123,51
161.048357963562,160516,2054,2048,577,-6,0.01,0.002,5110,51
161.15813493728638,160626,2049,2048,577,-1,0.01,0.002,5115,51
161.26813316345215,160736,2049,2048,577,-1,0.01,0.002,5115,51
161.3781566619873,160846,2049,2048,577,-1,0.01,0.002,5114,51
161.48815488815308,160956,2048,2048,577,0,0.01,0.002,5115,51
161.5981526374817,161065,2052,2048,577,-4,0.01,0.002,5111,51
161.70726799964905,161175,2047,2048,577,1,0.01,0.002,5116,51
161.81726598739624,161284,2053,2048,576,-5,0.01,0.002,5110,51
161.92639446258545,161394,2049,2048,576,-1,0.01,0.002,5114,51
162.03739285469055,161504,2063,2048,575,-15,0.01,0.002,5100,51
162.14639019966125,161614,2044,2048,575,4,0.01,0.002,5119,51
162.25638842582703,161723,2051,2048,575,-3,0.01,0.002,5112,51
162.36589455604553,161833,2047,2048,575,1,0.01,0.002,5116,51
162.4748923778534,161942,2072,2048,572,-24,0.01,0.002,5091,51
162.5848913192749,162052,2040,2048,573,8,0.01,0.002,5123,51
162.69375371932983,162161,2053,2048,573,-5,0.01,0.002,5110,51
162.80417346954346,162271,2067,2048,571,-19,0.01,0.002,5095,51
162.9141719341278,162381,2044,2048,571,4,0.01,0.002,5118,51
163.02324604988098,162490,2049,2048,571,-1,0.01,0.002,5113,51
163.13324427604675,162600,2049,2048,571,-1,0.01,0.002,5113,51
163.24329113960266,162710,2050,2048,571,-2,0.01,0.002,5112,51
163.35328912734985,162820,2049,2048,571,-1,0.01,0.002,5113,51
163.46328711509705,162930,2068,2048,569,-20,0.01,0.002,5094,51
163.57328510284424,163040,2040,2048,569,8,0.01,0.002,5122,51
163.6822829246521,163149,2053,2048,569,-5,0.01,0.002,5109,51
163.7922809123993,163259,2069,2048,567,-21,0.01,0.002,5092,51
163.90227913856506,163369,2041,2048,568,7,0.01,0.002,5121,51
164.01153302192688,163478,2072,2048,565,-24,0.01,0.002,5089,51
164.12154412269592,163588,2040,2048,566,8,0.01,0.002,5121,51
164.23026990890503,163697,2052,2048,566,-4,0.01,0.002,5109,51
164.34066677093506,163807,2048,2048,566,0,0.01,0.002,5113,51
164.45007586479187,163916,2049,2048,565,-1,0.01,0.002,5112,51
164.56007361412048,164026,2049,2048,565,-1,0.01,0.002,5112,51
164.67007184028625,164136,2068,2048,563,-20,0.01,0.002,5093,51
164.7801160812378,164246,2058,2048,562,-10,0.01,0.002,5103,51
164.89011526107788,164356,2044,2048,563,4,0.01,0.002,5117,51
164.99861788749695,164465,2052,2048,562,-4,0.01,0.002,5109,51
165.10861563682556,164575,2048,2048,562,0,0.01,0.002,5113,51
165.21761345863342,164684,2068,2048,560,-20,0.01,0.002,5092,51
165.32764887809753,164794,2059,2048,559,-11,0.01,0.002,5101,51
165.43764734268188,164904,2044,2048,560,4,0.01,0.002,5116,51
165.54664516448975,165013,2049,2048,560,-1,0.01,0.002,5111,51
165.65665864944458,165123,2046,2048,560,2,0.01,0.002,5114,51
165.7667326927185,165232,2070,2048,558,-22,0.01,0.002,5090,51
165.87593007087708,165342,2056,2048,557,-8,0.01,0.002,5103,51
165.98629069328308,165452,2064,2048,555,-16,0.01,0.002,5095,51
166.0962884426117,165562,2062,2048,554,-14,0.01,0.002,5097,51
166.2062864303589,165672,2046,2048,554,2,0.01,0.002,5113,51
166.31528449058533,165781,2049,2048,554,-1,0.01,0.002,5110,51
166.42529845237732,165891,2049,2048,554,-1,0.01,0.002,5110,51
166.53529620170593,166001,2066,2048,552,-18,0.01,0.002,5092,51
166.64529418945312,166111,2040,2048,553,8,0.01,0.002,5119,51
166.75429248809814,166220,2051,2048,552,-3,0.01,0.002,5108,51
166.86429023742676,166330,2064,2048,551,-16,0.01,0.002,5094,51
166.97428798675537,166440,2038,2048,552,10,0.01,0.002,5120,51
167.08434009552002,166550,2071,2048,550,-23,0.01,0.002,5087,51
167.1948606967926,166660,2059,2048,548,-11,0.01,0.002,5099,51
167.30486011505127,166770,2044,2048,549,4,0.01,0.002,5114,51
167.41336846351624,166879,2068,2048,547,-20,0.01,0.002,5089,51
167.5235412120819,166989,2040,2048,548,8,0.01,0.002,5118,51
167.63289046287537,167098,2052,2048,547,-4,0.01,0.002,5106,51
167.74288868904114,167208,2049,2048,547,-1,0.01,0.002,5109,51
167.85288643836975,167318,2047,2048,547,1,0.01,0.002,5111,51
167.96188592910767,167427,2067,2048,545,-19,0.01,0.002,5090,51
168.07227492332458,167537,2040,2048,546,8,0.01,0.002,5117,51
168.18127155303955,167646,2052,2048,546,-4,0.01,0.002,5105,51
168.29126930236816,167756,2049,2048,546,-1,0.01,0.002,5108,51
168.40077805519104,167866,2048,2048,546,0,0.01,0.002,5109,51
168.50984358787537,167975,2047,2048,546,1,0.01,0.002,5110,51
168.61985611915588,168084,2067,2048,544,-19,0.01,0.002,5090,51
168.72888135910034,168194,2039,2048,545,9,0.01,0.002,5118,51
168.83887910842896,168303,2050,2048,545,-2,0.01,0.002,5107,51
168.9488775730133,168413,2048,2048,545,0,0.01,0.002,5109,51
169.05787539482117,168522,2047,2048,545,1,0.01,0.002,5110,51
169.16617798805237,168631,2068,2048,543,-20,0.01,0.002,5089,51
169.276682138443,168741,2041,2048,543,7,0.01,0.002,5116,51
169.38567996025085,168850,2052,2048,543,-4,0.01,0.002,5105,51
169.49567818641663,168960,2045,2048,543,3,0.01,0.002,5112,51
169.6047375202179,169069,2049,2048,543,-1,0.01,0.002,5108,51
169.7147352695465,169179,2049,2048,543,-1,0.01,0.002,5108,51
169.82477355003357,169289,2050,2048,543,-2,0.01,0.002,5107,51
169.93477129936218,169399,2047,2048,543,1,0.01,0.002,5110,51
170.0438027381897,169508,2065,2048,541,-17,0.01,0.002,5091,51
170.15381789207458,169618,2041,2048,542,7,0.01,0.002,5115,51
170.26329064369202,169727,2072,2048,540,-24,0.01,0.002,5084,51
170.3732888698578,169837,2036,2048,541,12,0.01,0.002,5120,51
170.48333430290222,169947,2071,2048,538,-23,0.01,0.002,5085,51
170.5933322906494,170057,2054,2048,538,-6,0.01,0.002,5102,51
170.7035973072052,170167,2063,2048,536,-15,0.01,0.002,5092,51
170.8129198551178,170277,2041,2048,537,7,0.01,0.002,5115,51
170.92191863059998,170386,2066,2048,535,-18,0.01,0.002,5089,51
171.03203058242798,170496,2040,2048,536,8,0.01,0.002,5115,51
171.14102435112,170605,2052,2048,536,-4,0.01,0.002,5103,51
171.2510223388672,170715,2045,2048,536,3,0.01,0.002,5110,51
171.3600206375122,170824,2048,2048,536,0,0.01,0.002,5107,51
171.4691424369812,170933,2049,2048,536,-1,0.01,0.002,5106,51
171.57915425300598,171043,2047,2048,536,1,0.01,0.002,5108,51
171.68820071220398,171152,2066,2048,534,-18,0.01,0.002,5089,51
171.79819869995117,171262,2041,2048,535,7,0.01,0.002,5114,51
171.90819668769836,171371,2067,2048,533,-19,0.01,0.002,5088,51
172.0181987285614,171481,2059,2048,532,-11,0.01,0.002,5095,51
172.1272487640381,171591,2045,2048,532,3,0.01,0.002,5110,51
172.23724675178528,171700,2066,2048,530,-18,0.01,0.002,5088,51
172.34649991989136,171810,2059,2048,529,-11,0.01,0.002,5095,51
172.45684909820557,171920,2041,2048,530,7,0.01,0.002,5113,51
172.56591248512268,172029,2067,2048,528,-19,0.01,0.002,5087,51
172.67591047286987,172139,2059,2048,527,-11,0.01,0.002,5094,51
172.78541660308838,172249,2041,2048,528,7,0.01,0.002,5113,51
172.895414352417,172358,2066,2048,526,-18,0.01,0.002,5087,51
173.00542664527893,172468,2038,2048,527,10,0.01,0.002,5115,51
173.1154704093933,172578,2070,2048,525,-22,0.01,0.002,5083,51
173.2254719734192,172688,2055,2048,524,-7,0.01,0.002,5098,51
173.33486652374268,172798,2042,2048,525,6,0.01,0.002,5111,51
173.4438648223877,172907,2048,2048,525,0,0.01,0.002,5105,51
173.5533730983734,173016,2048,2048,525,0,0.01,0.002,5105,51
173.6623706817627,173125,2050,2048,524,-2,0.01,0.002,5103,51
173.77236890792847,173235,2044,2048,525,4,0.01,0.002,5109,51
173.88136744499207,173344,2049,2048,525,-1,0.01,0.002,5104,51
173.99193143844604,173454,2062,2048,523,-14,0.01,0.002,5091,51
